crime_head,cases_pending_prev,cases_reported,cases_reopened,total_for_inv,not_investigated,transferred,withdrawn,fr_non_cognizable,fr_false,fr_mistake,fr_insufficient,fr_abated,fr_total,cs_from_prev,cs_from_year,cs_total,total_disposed,quashed,stayed,cases_pending_end,chargesheeting_rate,pendency_pct,crime_head_norm,year,category,fr_rate,fr_false_rate,fr_insufficient_rate,pendency_load,reopened_rate,transferred_rate,cs_carryover_rate,cs_rate_yoy,log_cases_reported,log_total_for_inv,severity_ordinal,cat_Miscellaneous IPC Crimes,cat_Offences Affecting the Human Body,cat_Offences Relating to Documents & Property Marks,cat_Offences against Property,cat_Offences against Public Tranquillity,cat_Offences against the State,year_feature
Simple Hurt,111631,446001,307,557939,3,64,5,5856,10600,10831,16515,258,44060,76058,314395,390453,434580.0,186,147,123168,89.8,22.1,simple hurt,2018,Offences Affecting the Human Body,0.10138524552441437,0.024391366376731557,0.0380022090294077,0.2000774278191702,0.0006883392638133098,0.00011470788025214227,0.19479425180495477,,13.00807871529708,13.232006708700299,5,False,True,False,False,False,False,0
Simple Hurt,119832,455946,31,575809,9,64,2,8224,15266,15245,15769,258,54762,67121,316105,383226,438061.0,180,52,137566,87.5,23.9,simple hurt,2019,Offences Affecting the Human Body,0.12500998719356438,0.034849027875113285,0.03599726978662789,0.20811067558860663,6.799050764783549e-05,0.00011114796746837927,0.1751473021141572,-2.299999999999997,13.030131853671342,13.263533024150775,5,False,True,False,False,False,False,1
Simple Hurt,151172,488014,40,639226,1,32,12,3337,13378,16522,17886,657,51780,78532,321034,399566,451379.0,110,50,187725,88.5,29.4,simple hurt,2020,Offences Affecting the Human Body,0.11471512852835422,0.029638064686217127,0.03962523732827624,0.23649225782430627,8.196486166380472e-05,5.006054196794248e-05,0.19654324942562681,1.0,13.098101422067808,13.368014912842481,5,False,True,False,False,False,False,2
Simple Hurt,190997,495609,51,686657,14,85,0,3352,14391,20321,19295,430,57789,91856,350156,442012,499900.0,127,59,186630,88.4,27.2,simple hurt,2021,Offences Affecting the Human Body,0.11560112022404481,0.028787757551510303,0.03859771954390878,0.2781548866464625,0.00010290370029599947,0.00012378815041570973,0.2078133625331439,-0.09999999999999432,13.113544606096111,13.43959163065878,5,False,True,False,False,False,False,3
Stalking,3505,9438,4,12947,0,1,0,7,323,172,437,6,945,1958,5975,7933,8879.0,7,1,4061,89.3,31.4,stalking,2018,Offences Affecting the Human Body,0.106430904381124,0.03637797049217254,0.049217254195292263,0.270719085502433,0.0004238186056367875,7.72379701861435e-05,0.24681709315517458,,9.152605321324945,9.468696615046134,5,False,True,False,False,False,False,0
Stalking,4008,8890,3,12901,1,11,0,12,369,166,488,26,1061,2015,5296,7311,8384.0,10,0,4507,87.2,34.9,stalking,2019,Offences Affecting the Human Body,0.12655057251908397,0.044012404580152674,0.05820610687022901,0.31067359119448107,0.0003374578177727784,0.0008526470816215797,0.27561209136916975,-2.0999999999999943,9.09279480812114,9.465137617092187,5,False,True,False,False,False,False,1
Stalking,4530,8512,4,13046,0,6,0,10,364,163,377,27,941,2194,5034,7228,8175.0,1,4,4870,88.4,37.3,stalking,2020,Offences Affecting the Human Body,0.11510703363914374,0.044525993883792046,0.04611620795107033,0.3472328683121263,0.00046992481203007516,0.000459911083857121,0.30354178195904813,1.2000000000000028,9.049349685884057,9.476313501265748,5,False,True,False,False,False,False,2
Stalking,4890,9285,0,14175,0,10,0,13,497,256,393,28,1187,2425,5749,8174,9371.0,8,3,4796,87.2,33.8,stalking,2021,Offences Affecting the Human Body,0.1266673780813147,0.05303596201045779,0.04193789350122719,0.344973544973545,0.0,0.0007054673721340388,0.2966723758257891,-1.2000000000000028,9.136263168579868,9.559305672844863,5,False,True,False,False,False,False,3
Students,303,507,1,811,0,1,0,1,10,6,50,0,67,149,300,449,517.0,1,1,293,86.8,36.1,students,2018,Offences against Public Tranquillity,0.12959381044487428,0.019342359767891684,0.09671179883945841,0.37361282367447596,0.0019723865877712033,0.0012330456226880395,0.33184855233853006,,6.230481447578482,6.699500340161678,3,False,False,False,False,True,False,0
Students,297,391,1,689,0,0,0,0,22,27,31,0,80,152,185,337,417.0,0,0,272,80.8,39.5,students,2019,Offences against Public Tranquillity,0.19184652278177458,0.05275779376498801,0.07434052757793765,0.4310595065312046,0.0025575447570332483,0.0,0.45103857566765576,-6.0,5.971261839790462,6.536691597591305,3,False,False,False,False,True,False,1
Students,274,233,0,507,0,0,0,0,16,2,18,0,36,116,127,243,279.0,1,0,227,87.1,44.8,students,2020,Offences against Public Tranquillity,0.12903225806451613,0.05734767025089606,0.06451612903225806,0.5404339250493096,0.0,0.0,0.4773662551440329,6.299999999999997,5.455321115357702,6.230481447578482,3,False,False,False,False,True,False,2
Students,227,333,0,560,0,0,0,1,7,8,49,0,65,91,227,318,383.0,1,0,176,83.0,31.4,students,2021,Offences against Public Tranquillity,0.16971279373368145,0.018276762402088774,0.1279373368146214,0.40535714285714286,0.0,0.0,0.2861635220125786,-4.099999999999994,5.811140992976701,6.329720905522696,3,False,False,False,False,True,False,3
Theft - Total,261394,625441,787,887622,138,1864,80,3078,8015,28652,463576,1775,505096,42947,105970,148917,656015.0,95,23,231432,22.7,26.1,theft,2018,Offences against Property,0.7699458091659489,0.012217708436544896,0.7066545734472535,0.29448796897778556,0.001258312134957574,0.0020999930150446926,0.2883955491985468,,13.346213878770454,13.696302382278082,2,False,False,False,True,False,False,0
Theft,233853,675916,1171,910940,106,1865,0,423,7686,42281,473993,4291,528674,44734,105661,150395,681040.0,727,25,229173,22.1,25.2,theft,2019,Offences against Property,0.7762745213203336,0.0112856807235992,0.6959840831669212,0.2567161393725163,0.0017324637972765847,0.0020473357191472543,0.2974433990491705,-0.5999999999999979,13.423825566421801,13.722233410149208,2,False,False,False,True,False,False,1
Theft,230344,493172,1073,724589,64,575,5,572,4931,44422,332763,506,383194,40440,83298,123738,507571.0,360,37,216653,24.4,29.9,theft,2020,Offences against Property,0.754956449442541,0.009714897029184094,0.6555989211361564,0.31789607625840305,0.002175711516468899,0.000793553310911427,0.3268195703825826,2.299999999999997,13.108615304248243,13.493361256630246,2,False,False,False,True,False,False,2
Theft,217620,586649,1726,805995,57,869,0,950,6248,48011,353994,616,409819,44617,114829,159446,570191.0,18,27,235786,28.0,29.3,theft,2021,Offences against Property,0.7187398608536438,0.0109577317074454,0.6208340713901132,0.27000167494835575,0.0029421340529004565,0.0010781704601145168,0.2798251445630496,3.6000000000000014,13.28218366885177,13.599834058697294,2,False,False,False,True,False,False,3
Unlawful Assembly,5782,10133,2,15917,0,1,13,155,443,568,896,4,2066,1989,5727,7716,9783.0,9,9,6112,78.9,38.4,unlawful assembly,2018,Offences against Public Tranquillity,0.21118266380455894,0.04528263313911888,0.09158744761320659,0.3632594081799334,0.0001973749136484753,6.282590940503864e-05,0.25777604976671853,,9.223651386035854,9.675205823365795,3,False,False,False,False,True,False,0
Unlawful Assembly,6150,8889,1,15040,0,0,8,53,619,334,842,7,1855,1767,5165,6932,8787.0,44,6,6201,78.9,41.2,unlawful assembly,2019,Offences against Public Tranquillity,0.21110731762831456,0.07044497553203596,0.09582337544099237,0.4089095744680851,0.0001124985937675779,0.0,0.25490478938257355,0.0,9.09268232850795,9.618535084655214,3,False,False,False,False,True,False,1
Unlawful Assembly,6205,12220,4,18429,0,0,1,29,638,347,451,4,1469,1663,7096,8759,10228.0,8,1,8192,85.6,44.5,unlawful assembly,2020,Offences against Public Tranquillity,0.14362534219788814,0.06237778646851779,0.04409464215877982,0.3366975961799338,0.0003273322422258593,0.0,0.18986185637629865,6.699999999999989,9.410911062438,9.821735050663868,3,False,False,False,False,True,False,2
Unlawful Assembly,8238,14157,2,22397,0,4,0,28,926,982,527,59,2522,2463,7165,9628,12154.0,5,4,10238,79.2,45.7,unlawful assembly,2021,Offences against Public Tranquillity,0.20750370248477867,0.07618890900115188,0.043360210630245186,0.3678171183640666,0.0001412728685455958,0.00017859534759119525,0.25581636892397175,-6.3999999999999915,9.558035114334135,10.016726948142638,3,False,False,False,False,True,False,3
Unnatural Offences,555,1378,1,1934,0,1,0,1,84,16,92,1,194,272,853,1125,1320.0,3,26,611,85.2,31.6,unnatural offences,2018,Offences Affecting the Human Body,0.14696969696969697,0.06363636363636363,0.0696969696969697,0.2869700103412616,0.000725689404934688,0.000517063081695967,0.24177777777777779,,7.229113877793302,7.5678626054638825,5,False,True,False,False,False,False,0
Unnatural Offences,599,1004,0,1603,0,1,1,1,79,17,43,0,140,297,662,959,1100.0,3,0,499,87.2,31.1,unnatural offences,2019,Offences Affecting the Human Body,0.12727272727272726,0.07181818181818182,0.03909090909090909,0.3736743605739239,0.0,0.0006238303181534623,0.3096976016684046,2.0,6.912742820493176,7.38025578842646,5,False,True,False,False,False,False,1
Unnatural Offences,495,826,0,1321,0,0,0,1,64,11,52,1,129,244,526,770,899.0,2,0,420,85.7,31.8,unnatural offences,2020,Offences Affecting the Human Body,0.14349276974416017,0.07119021134593993,0.05784204671857619,0.37471612414837246,0.0,0.0,0.3168831168831169,-1.5,6.717804695023691,7.186901020411631,5,False,True,False,False,False,False,2
Unnatural Offences,421,955,1,1377,0,2,0,1,71,15,44,1,132,190,659,849,983.0,0,0,394,86.4,28.6,unnatural offences,2021,Offences Affecting the Human Body,0.1342828077314344,0.07222787385554426,0.044760935910478125,0.3057371096586783,0.0010471204188481676,0.0014524328249818446,0.22379269729093051,0.7000000000000028,6.862757913051401,7.228388451573604,5,False,True,False,False,False,False,3
Voluntarily causing grievous hurt,24900,56179,3,81082,0,3,1,517,781,1699,3820,413,7230,10880,41068,51948,59181.0,20,6,21880,87.8,27.0,voluntarily causing grievous hurt,2018,Offences Affecting the Human Body,0.12216758757033508,0.013196803027998852,0.06454774336357953,0.30709651957277817,5.3400736930169635e-05,3.699958067141906e-05,0.20944020944020944,,10.936316100658235,11.303228600374775,5,False,True,False,False,False,False,0
Voluntarily causing grievous hurt,23130,61685,1,84816,0,3,1,227,781,1814,3464,109,6395,11126,44308,55434,61832.0,22,5,22961,89.7,27.1,voluntarily causing grievous hurt,2019,Offences Affecting the Human Body,0.10342541079052918,0.012631000129382845,0.056022771380514945,0.2727079796264856,1.621139661181811e-05,3.5370684776457274e-05,0.20070714723815708,1.9000000000000057,11.029812279770773,11.348251273386342,5,False,True,False,False,False,False,1
Voluntarily causing grievous hurt,23582,65976,23,89581,0,10,0,426,842,1757,3293,153,6471,9679,43564,53243,59724.0,10,4,29847,89.1,33.3,voluntarily causing grievous hurt,2020,Offences Affecting the Human Body,0.10834840265220012,0.014098184984260933,0.05513696336481146,0.26324778691910117,0.0003486116163453377,0.00011163081457005392,0.18178915538192814,-0.6000000000000085,11.097061475425122,11.402909685924206,5,False,True,False,False,False,False,2
Voluntarily causing grievous hurt,29918,64312,24,94254,1,11,2,139,792,3942,3730,140,8743,14112,47574,61686,70441.0,13,2,23798,87.6,25.2,voluntarily causing grievous hurt,2021,Offences Affecting the Human Body,0.12411805624565239,0.01124345196689428,0.05295211595519655,0.3174188893840049,0.0003731807438736161,0.00011670592229507502,0.2287715202801284,-1.5,11.07151706708457,11.453759154301013,5,False,True,False,False,False,False,3
Voluntarily causing grievous hurt by dangerous weapons or means,11131,21087,37,32255,0,3,0,31,282,396,1885,68,2662,4764,13296,18060,20725.0,18,5,11512,87.1,35.7,voluntarily causing grievous hurt by dangerous weapons or means,2018,Offences Affecting the Human Body,0.12844390832328106,0.013606755126658624,0.09095295536791315,0.3450937839094714,0.0017546355574524588,9.300883583940474e-05,0.2637873754152824,,9.956459437302234,10.38145935143104,5,False,True,False,False,False,False,0
Voluntarily causing grievous hurt by dangerous weapons or means,11943,20373,13,32329,0,5,0,55,355,364,1613,65,2452,5412,13320,18732,21189.0,12,15,11128,88.4,34.4,voluntarily causing grievous hurt by dangerous weapons or means,2019,Offences Affecting the Human Body,0.11572042097314644,0.01675397611968474,0.07612440417197602,0.36942064400383556,0.0006380994453443283,0.000154659902873581,0.2889173606662396,1.3000000000000114,9.922014857150012,10.383750870719478,5,False,True,False,False,False,False,1
Voluntarily causing grievous hurt by dangerous weapons or means,10671,19307,35,30013,0,7,1,30,238,349,972,128,1717,4249,12152,16401,18125.0,16,2,11871,90.5,39.6,voluntarily causing grievous hurt by dangerous weapons or means,2020,Offences Affecting the Human Body,0.09473103448275862,0.013131034482758621,0.05362758620689655,0.355545930096958,0.001812814005283058,0.00023323226601805884,0.25906956892872385,2.0999999999999943,9.868274796780383,10.309419218455934,5,False,True,False,False,False,False,2
Voluntarily causing grievous hurt by dangerous weapons or means,11871,20292,50,32213,2,12,0,32,225,721,1043,113,2134,4801,13473,18274,20422.0,24,4,11767,89.5,36.5,voluntarily causing grievous hurt by dangerous weapons or means,2021,Offences Affecting the Human Body,0.10449515228674959,0.011017530114582313,0.05107237293115268,0.3685158165957843,0.002464025231618372,0.0003725204110141868,0.2627229944182992,-1.0,9.918031277976969,10.380156419650625,5,False,True,False,False,False,False,3
Voluntarily Causing Grievous hurt/Force to deter public servant from his duty,800,1849,1,2650,0,1,0,0,36,14,191,1,242,406,1221,1627,1870.0,4,2,776,87.0,29.3,voluntarily causing grievous hurt/force to deter public servant from his duty,2018,Offences Affecting the Human Body,0.12941176470588237,0.019251336898395723,0.10213903743315508,0.3018867924528302,0.0005408328826392645,0.0003773584905660377,0.24953902888752305,,7.52294091807237,7.8826922062890254,5,False,True,False,False,False,False,0
Voluntarily Causing Grievous hurt/Force to deter public servant from his duty,740,1742,0,2482,0,0,0,0,34,51,112,0,197,313,1148,1461,1658.0,0,1,824,88.1,33.2,voluntarily causing grievous hurt/force to deter public servant from his duty,2019,Offences Affecting the Human Body,0.11881785283474065,0.020506634499396863,0.06755126658624849,0.29814665592264306,0.0,0.0,0.21423682409308692,1.0999999999999943,7.463363045520021,7.817222785508166,5,False,True,False,False,False,False,1
Voluntarily Causing Grievous hurt/Force to deter public servant from his duty,818,1566,0,2384,0,0,0,1,27,11,141,4,184,405,966,1371,1555.0,1,1,828,88.2,34.7,voluntarily causing grievous hurt/force to deter public servant from his duty,2020,Offences Affecting the Human Body,0.11832797427652733,0.017363344051446947,0.09067524115755626,0.34312080536912754,0.0,0.0,0.29540481400437635,0.10000000000000853,7.356918242356021,7.776954403322442,5,False,True,False,False,False,False,2
Voluntarily Causing Grievous hurt/Force to deter public servant from his duty,828,1677,2,2507,0,1,0,1,32,47,109,1,190,454,1075,1529,1720.0,1,7,786,88.9,31.4,voluntarily causing grievous hurt/force to deter public servant from his duty,2021,Offences Affecting the Human Body,0.11046511627906977,0.018604651162790697,0.06337209302325582,0.3302752293577982,0.0011926058437686344,0.00039888312724371757,0.2969260954872466,0.7000000000000028,7.425357887027151,7.827240901752812,5,False,True,False,False,False,False,3
Voluntarily causing hurt by Dangerous weapons or means,45809,157899,253,203961,1,19,3,1515,2683,2946,4111,100,11355,32375,107279,139654,151029.0,106,46,52823,92.5,25.9,voluntarily causing hurt by dangerous weapons or means,2018,Offences Affecting the Human Body,0.07518423614007906,0.017764800137721894,0.02721993789272259,0.22459685920347516,0.0016022900715014028,9.315506395830576e-05,0.2318229338221605,,11.969717200243734,12.225688980965298,5,False,True,False,False,False,False,0
Voluntarily causing hurt by Dangerous weapons or means,51231,162907,17,214155,3,23,1,1628,3592,3612,4108,147,13087,31834,110161,141995,155108.0,112,20,58934,91.5,27.5,voluntarily causing hurt by dangerous weapons or means,2019,Offences Affecting the Human Body,0.08437346880882998,0.023158057611470717,0.02648477190086907,0.2392239265952231,0.00010435401793661415,0.00010739884662977749,0.22419099264058592,-1.0,12.000940903267649,12.2744600003956,5,False,True,False,False,False,False,1
Voluntarily causing hurt by Dangerous weapons or means,62049,172080,22,234151,0,15,8,906,3078,2556,4144,158,10842,36171,109633,145804,156661.0,75,17,77407,93.1,33.1,voluntarily causing hurt by dangerous weapons or means,2020,Offences Affecting the Human Body,0.06920675854233026,0.01964751916558684,0.026452020605000605,0.2649956651904113,0.0001278475127847513,6.406122544853535e-05,0.24807961372801843,1.5999999999999943,12.055720575175307,12.363725756108414,5,False,True,False,False,False,False,2
Voluntarily causing hurt by Dangerous weapons or means,77564,173118,18,250700,10,24,0,633,3277,4494,5484,151,14039,43749,114004,157753,171826.0,64,16,78810,91.8,31.4,voluntarily causing hurt by dangerous weapons or means,2021,Offences Affecting the Human Body,0.08170474782628939,0.01907161896336992,0.031916008054659946,0.30938970881531713,0.00010397532318996292,9.573195053849222e-05,0.27732594625775736,-1.2999999999999972,12.06173449828346,12.432016272969701,5,False,True,False,False,False,False,3
Voluntarily Causing hurt/Force to deter public servant from his duty,5237,18608,49,23894,1,9,1,22,453,300,686,9,1470,3437,12022,15459,16939.0,8,12,6946,91.3,29.1,voluntarily causing hurt/force to deter public servant from his duty,2018,Offences Affecting the Human Body,0.08678198240746207,0.026743019068421983,0.04049825845681563,0.21917636226667783,0.0026332760103181425,0.00037666359755587176,0.22233003428423573,,9.831400613641227,10.081424511012258,5,False,True,False,False,False,False,0
Voluntarily Causing hurt/Force to deter public servant from his duty,6472,16781,2,23255,0,7,0,24,473,388,686,14,1585,3780,11037,14817,16409.0,7,14,6839,90.3,29.4,voluntarily causing hurt/force to deter public servant from his duty,2019,Offences Affecting the Human Body,0.09659333292705223,0.02882564446340423,0.04180632579681882,0.2783057407009245,0.00011918240867647935,0.0003010105353687379,0.25511237092528855,-1.0,9.728062162430014,10.054318442238712,5,False,True,False,False,False,False,1
